"","participantID.wave2","participantID","durationSeconds.x_t1","consent_t1","gender","age","attention.check_t1","education","durationSeconds.y_t1","voteCo2","politicalOrientation","technical_problem_t1","technical_problem_2_TEXT_t1","representative_t1","CAM_ID_t1","durationSeconds.x_t2","consent_t2","attention.check_t2","durationSeconds.y_t2","partyIdentification","partyIdentification_text","cc_concerns_1","cc_concerns_2","cc_concerns_3","cc_concerns_4","engagement_1","engagement_2","engagement_3","engagement_4","engagement_5","media","media1_text","media2_text","technical_problem_t2","technical_problem_2_TEXT_t2","representative_t2","CAM_ID_t2","climate_concern","media_engagement","media_engagement_rel","climate_concern_rel","wave","intendedVote","ratingPositive","ratingFavor","ratingLaw","mean_valence_macro","mean_valence_normed_macro","density_macro","transitivity_macro","centr_degree_macro","centr_clo_macro","centr_betw_macro","centr_eigen_macro","meanDistance_directed_macro","meanDistance_undirected_macro","diameter_weighted_undirected_macro","diameter_unweighted_undirected_macro","diameter_unweighted_directed_macro","num_nodes_macro","num_nodes_pos_macro","num_nodes_neg_macro","num_nodes_neut_macro","num_nodes_ambi_macro","num_edges_macro","num_edges_solid_macro","num_edges_dashed_macro","num_edges_invaliddashed_macro","meanWeightEdges_macro","reciprocity_macro","assortativity_valence_macro","assortativityDegree_macro","degreetot_micro_Klimagesetz","valence_micro_Klimagesetz","centr_clo_micro_Klimagesetz"
"425","dfb8cf7a07fcfef87111fe97e6537b55","6ca87d48f0568bfb526ae24357cc2cfd",7684,1,"männlich",34,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",27,1,7,"Nein",NA,"sehr repräsentativ","6ca87d48f0568bfb526ae24357cc2cfd",194,1,"Tennisspielen",360,"FDP",NA,"stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 1-2 hours","for more than 7 hours","SRF,20 Minuten,Tages-Anzeiger",NA,NA,"Nein",NA,"sehr repräsentativ","dfb8cf7a07fcfef87111fe97e6537b55",5.75,3.4,0.334102866870522,0.85153091374611,"t1",1,6,6,6,0.333333333333333,0,0.388888888888889,0.51219512195122,0.546875,0.711276818419676,0.602678571428571,0.591077426704624,1.75,1.75,3,3,3,9,4,4,1,0,28,28,0,0,1,1,-0.00900900900901011,-0.341917024320457,14,0,1
"426","dfb8cf7a07fcfef87111fe97e6537b55","6ca87d48f0568bfb526ae24357cc2cfd",7684,1,"männlich",34,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",27,1,7,"Nein",NA,"sehr repräsentativ","6ca87d48f0568bfb526ae24357cc2cfd",194,1,"Tennisspielen",360,"FDP",NA,"stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 1-2 hours","for more than 7 hours","SRF,20 Minuten,Tages-Anzeiger",NA,NA,"Nein",NA,"sehr repräsentativ","dfb8cf7a07fcfef87111fe97e6537b55",5.75,3.4,0.334102866870522,0.85153091374611,"t2",1,6,6,6,-0.222222222222222,-0.222222222222222,0.444444444444444,0.6,0.625,0.818681318681319,0.6875,0.550986327715575,1.55555555555556,1.55555555555556,2,2,2,9,3,5,1,0,32,32,0,0,1,1,-0.00184162062615101,-0.439588688946015,16,0,1
"427","e0038e1caad8de9318efc6d4444e6839","16136bcaabf8f1314c3fcb42e0597305",357,1,"männlich",54,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",77,1,7,"Nein",NA,"ein bisschen repräsentativ","16136bcaabf8f1314c3fcb42e0597305",152,1,"Tennisspielen",164,"SVP",NA,"stimme eher zu","stimme zu","stimme zu","stimme eher zu","not at all","not at all","not at all","not at all","not at all",NA,NA,NA,"Ja, und zwar","Konnte Verbindung keine Richtung geben","eher repräsentativ","e0038e1caad8de9318efc6d4444e6839",4.5,1,-1.23526105824606,-0.114745300433873,"t1",1,7,6,6.5,0,0,0.25,0,0.530612244897959,0.655535749653397,0.782312925170068,0.680025452668151,2.03571428571429,2.03571428571429,3,3,3,8,2,2,2,2,14,14,0,0,1,1,-0.346153846153846,-0.738562091503268,6,0,0.818181818181818
"428","e0038e1caad8de9318efc6d4444e6839","16136bcaabf8f1314c3fcb42e0597305",357,1,"männlich",54,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",77,1,7,"Nein",NA,"ein bisschen repräsentativ","16136bcaabf8f1314c3fcb42e0597305",152,1,"Tennisspielen",164,"SVP",NA,"stimme eher zu","stimme zu","stimme zu","stimme eher zu","not at all","not at all","not at all","not at all","not at all",NA,NA,NA,"Ja, und zwar","Konnte Verbindung keine Richtung geben","eher repräsentativ","e0038e1caad8de9318efc6d4444e6839",4.5,1,-1.23526105824606,-0.114745300433873,"t2",1,6,6,6,0.375,0.125,0.25,0,0.36734693877551,0.350793650793651,0.557823129251701,0.609635267260182,2.35714285714286,2.35714285714286,4,4,4,8,3,2,2,1,14,14,0,1,1,1,-0.647058823529412,-0.866666666666667,8,0,1
"429","e0de677d9b55cc847fe9476a8d414438","7d02ab08b3afa0ea82184674d168b099",106,1,"weiblich",31,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",26,1,6,"Nein",NA,"sehr repräsentativ","7d02ab08b3afa0ea82184674d168b099",150,1,"Tennisspielen",36,"Grüne",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme zu","stimme zu","for approx. 5-6 hours","for approx. 6-7 hours","for approx. 5-6 hours","for approx. 6-7 hours","for more than 7 hours","20 Minuten",NA,NA,"Nein",NA,"ein bisschen repräsentativ","e0de677d9b55cc847fe9476a8d414438",5.5,6.8,2.55736842745234,0.658275670910113,"t1",1,5,7,6,0.272727272727273,0.181818181818182,0.2,0,0.22,0.385782944465613,0.455555555555556,0.561863514897065,2.47272727272727,2.47272727272727,5,5,5,11,2,0,8,1,22,22,0,0,1,1,-0.157894736842105,-0.297752808988763,2,2,0.62962962962963
"430","e0de677d9b55cc847fe9476a8d414438","7d02ab08b3afa0ea82184674d168b099",106,1,"weiblich",31,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",26,1,6,"Nein",NA,"sehr repräsentativ","7d02ab08b3afa0ea82184674d168b099",150,1,"Tennisspielen",36,"Grüne",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme zu","stimme zu","for approx. 5-6 hours","for approx. 6-7 hours","for approx. 5-6 hours","for approx. 6-7 hours","for more than 7 hours","20 Minuten",NA,NA,"Nein",NA,"ein bisschen repräsentativ","e0de677d9b55cc847fe9476a8d414438",5.5,6.8,2.55736842745234,0.658275670910113,"t2",1,6,6,6,0,0,0.222222222222222,0,0.734375,0.84608843537415,0.933035714285714,0.737354162976623,1.94444444444444,1.94444444444444,3,3,3,9,0,0,9,0,16,16,0,0,1,1,NA,-0.819548872180451,14,0,1
"431","e14798cd4412bf86114cdb84812b4b2a","5de8f796f4a658756d109200be03b14b",351,1,"weiblich",29,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",43,1,3,"Nein",NA,"ein bisschen repräsentativ","5de8f796f4a658756d109200be03b14b",83,1,"Tennisspielen",81,"GLP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","for approx. 1-2 hours","not at all","SRF",NA,NA,"Nein",NA,"eher repräsentativ","e14798cd4412bf86114cdb84812b4b2a",5.75,1.6,-0.842920076966911,0.85153091374611,"t1",1,6,7,6.5,0.416666666666667,0.166666666666667,0.257575757575758,0.319148936170213,0.413223140495868,0.568605345652532,0.669421487603306,0.610784043983873,2.13636363636364,2.13636363636364,4,4,4,12,6,4,1,1,34,34,0,0,1,1,0.186170212765956,-0.40495867768595,14,0,1
"432","e14798cd4412bf86114cdb84812b4b2a","5de8f796f4a658756d109200be03b14b",351,1,"weiblich",29,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",43,1,3,"Nein",NA,"ein bisschen repräsentativ","5de8f796f4a658756d109200be03b14b",83,1,"Tennisspielen",81,"GLP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","for approx. 1-2 hours","not at all","SRF",NA,NA,"Nein",NA,"eher repräsentativ","e14798cd4412bf86114cdb84812b4b2a",5.75,1.6,-0.842920076966911,0.85153091374611,"t2",1,7,7,7,0.416666666666667,0.166666666666667,0.227272727272727,0.243243243243243,0.446280991735537,0.615106384674232,0.68595041322314,0.698301446070477,2.25757575757576,2.25757575757576,4,4,4,12,6,4,1,1,30,30,0,2,1,1,-0.346153846153848,-0.211477151965994,14,0,1
"433","e16505fa5e5cd4fc2eff5ad02df07c0d","b274c185102de39b0d4bf309af9e3cb0",354,1,"männlich",30,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",93,0,7,"Nein",NA,"sehr repräsentativ","b274c185102de39b0d4bf309af9e3cb0",138,1,"Tennisspielen",75,"SVP",NA,"stimme eher zu","stimme eher zu","stimme voll und ganz zu","stimme zu","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 1-2 hours","SRF,20 Minuten,Blick,St.Galler Tagblatt",NA,NA,"Nein",NA,"eher repräsentativ","e16505fa5e5cd4fc2eff5ad02df07c0d",4.75,2.6,-0.18901844150167,0.0785099424021236,"t1",0,5,4,4.5,0.4,0,0.2,0,0.641975308641975,0.759425837320574,0.895061728395062,0.747306148320113,2.11111111111111,2.11111111111111,4,4,4,10,4,4,1,1,18,18,0,2,1,1,-0.359999999999999,-0.675762439807383,14,0,1
"434","e16505fa5e5cd4fc2eff5ad02df07c0d","b274c185102de39b0d4bf309af9e3cb0",354,1,"männlich",30,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",93,0,7,"Nein",NA,"sehr repräsentativ","b274c185102de39b0d4bf309af9e3cb0",138,1,"Tennisspielen",75,"SVP",NA,"stimme eher zu","stimme eher zu","stimme voll und ganz zu","stimme zu","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 1-2 hours","SRF,20 Minuten,Blick,St.Galler Tagblatt",NA,NA,"Nein",NA,"eher repräsentativ","e16505fa5e5cd4fc2eff5ad02df07c0d",4.75,2.6,-0.18901844150167,0.0785099424021236,"t2",0,4,3,3.5,0.545454545454545,0.181818181818182,0.2,0.157894736842105,0.33,0.493370966146212,0.666666666666667,0.708512641747378,2.54545454545455,2.54545454545455,5,5,5,11,6,4,1,0,22,22,0,0,1,1,0.206557377049182,-0.217213114754098,10,0,1
"435","e1d87e2b7c8c79f9053765e064c00ed7","19faba9b5f716bd7d821278daf2c10ff",568,1,"männlich",56,"Tennisspielen","Obligatorische Schule",112,0,7,"Nein",NA,"eher repräsentativ","19faba9b5f716bd7d821278daf2c10ff",198,1,"Tennisspielen",259,"Keine",NA,"stimme eher nicht zu","stimme eher nicht zu","stimme eher nicht zu","stimme eher nicht zu","not at all","for approx. 1-2 hours","not at all","for approx. 1-2 hours","not at all","20 Minuten",NA,NA,"Nein",NA,"eher repräsentativ","e1d87e2b7c8c79f9053765e064c00ed7",3,1.4,-0.973700404059959,-1.27427675744985,"t1",0,4,2,3,-0.454545454545455,-0.227272727272727,0.116883116883117,0.116883116883117,0.226757369614512,0.411736173147487,0.453061224489796,0.73262855600524,2.87445887445887,2.87445887445887,5,5,5,22,7,12,3,0,54,54,0,7,1,1,0.252257676098735,-0.28995057660626,12,0,1
"436","e1d87e2b7c8c79f9053765e064c00ed7","19faba9b5f716bd7d821278daf2c10ff",568,1,"männlich",56,"Tennisspielen","Obligatorische Schule",112,0,7,"Nein",NA,"eher repräsentativ","19faba9b5f716bd7d821278daf2c10ff",198,1,"Tennisspielen",259,"Keine",NA,"stimme eher nicht zu","stimme eher nicht zu","stimme eher nicht zu","stimme eher nicht zu","not at all","for approx. 1-2 hours","not at all","for approx. 1-2 hours","not at all","20 Minuten",NA,NA,"Nein",NA,"eher repräsentativ","e1d87e2b7c8c79f9053765e064c00ed7",3,1.4,-0.973700404059959,-1.27427675744985,"t2",0,1,1,1,-0.0666666666666667,-0.0666666666666667,0.142857142857143,0,0.153061224489796,0.200691486196591,0.40149136577708,0.678994620810903,4.05714285714286,4.05714285714286,10,10,10,15,2,3,10,0,30,30,0,0,1,1,0.0625000000000004,-0.282051282051282,4,0,0.930232558139535
"437","e23d3637a704f6ed30edbd538c83ce2e","3d7e773f91301b5ec1bf685a0bf252d2",160,1,"weiblich",35,"Tennisspielen","Obligatorische Schule",57,1,6,"Ja, und zwar","Ich hätte gerne links eine Vorlage gehabt wie das Konzept nochmals auszusehen hätte","eher repräsentativ","3d7e773f91301b5ec1bf685a0bf252d2",250,1,"Tennisspielen",67,"Die Mitte",NA,"stimme zu","stimme zu","stimme zu","stimme zu","for approx. 3-4 hours","for approx. 3-4 hours","for approx. 1-2 hours","for approx. 1-2 hours","not at all","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,20 Minuten,Tages-Anzeiger,Andere",NA,"Beobachter","Nein",NA,"ein bisschen repräsentativ","e23d3637a704f6ed30edbd538c83ce2e",5,2.6,-0.18901844150167,0.27176518523812,"t1",1,5,6,5.5,-0.133333333333333,0,0.19047619047619,0.272727272727273,0.408163265306122,0.474434389140272,0.450353218210361,0.637109088403557,2.14285714285714,2.14285714285714,3,3,3,15,5,5,3,2,40,40,0,1,1,1,-0.122062168309325,-0.548527808069792,16,0,1
"438","e23d3637a704f6ed30edbd538c83ce2e","3d7e773f91301b5ec1bf685a0bf252d2",160,1,"weiblich",35,"Tennisspielen","Obligatorische Schule",57,1,6,"Ja, und zwar","Ich hätte gerne links eine Vorlage gehabt wie das Konzept nochmals auszusehen hätte","eher repräsentativ","3d7e773f91301b5ec1bf685a0bf252d2",250,1,"Tennisspielen",67,"Die Mitte",NA,"stimme zu","stimme zu","stimme zu","stimme zu","for approx. 3-4 hours","for approx. 3-4 hours","for approx. 1-2 hours","for approx. 1-2 hours","not at all","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,20 Minuten,Tages-Anzeiger,Andere",NA,"Beobachter","Nein",NA,"ein bisschen repräsentativ","e23d3637a704f6ed30edbd538c83ce2e",5,2.6,-0.18901844150167,0.27176518523812,"t2",0,5,5,5,0,0,0.571428571428571,0.490909090909091,0.326530612244898,0.466708754208754,0.272108843537415,0.404024372345973,1.5,1.5,3,3,3,8,1,1,5,1,32,32,0,0,1,1,-0.290322580645161,-0.254901960784314,12,0,1
"439","e341b1dbf6a9c6dda228316f94656698","4dae9fe1182573e6a1aa775b1ebbb0f3",1386,1,"weiblich",55,"Tennisspielen","Obligatorische Schule",111,NA,5,"Ja, und zwar","weiss nicht ob es richtig gezeichnet ist","eher repräsentativ","4dae9fe1182573e6a1aa775b1ebbb0f3",705,1,"Tennisspielen",110,"Keine",NA,"stimme eher zu","stimme eher nicht zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","not at all","not at all",NA,NA,NA,"Nein",NA,"sehr repräsentativ","e341b1dbf6a9c6dda228316f94656698",4.75,1.6,-0.842920076966911,0.0785099424021236,"t1",1,6,5,5.5,1,0.2,0.222222222222222,0.125,0.493827160493827,0.589724496517975,0.651234567901235,0.666911937988316,2.08888888888889,2.08888888888889,3,3,3,10,5,3,1,1,20,20,0,2,1,1,0.243986254295532,-0.642512077294686,8,0,0.857142857142857
"440","e341b1dbf6a9c6dda228316f94656698","4dae9fe1182573e6a1aa775b1ebbb0f3",1386,1,"weiblich",55,"Tennisspielen","Obligatorische Schule",111,NA,5,"Ja, und zwar","weiss nicht ob es richtig gezeichnet ist","eher repräsentativ","4dae9fe1182573e6a1aa775b1ebbb0f3",705,1,"Tennisspielen",110,"Keine",NA,"stimme eher zu","stimme eher nicht zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","not at all","not at all",NA,NA,NA,"Nein",NA,"sehr repräsentativ","e341b1dbf6a9c6dda228316f94656698",4.75,1.6,-0.842920076966911,0.0785099424021236,"t2",0,6,5,5.5,0.384615384615385,0.230769230769231,0.17948717948718,0,0.166666666666667,0.458038499025341,0.519360269360269,0.60197784930469,2.61538461538462,2.61538461538462,4,4,4,13,7,4,1,1,28,28,0,6,1,1,-0.542372881355931,-0.369565217391305,8,0,1
"441","e3828214d37a1ea3dc23c13d924855f8","a31ea7d0db2519a427880f3e9142704e",652,1,"weiblich",45,"Tennisspielen","Obligatorische Schule",205,NA,4,"Nein",NA,"ein bisschen unrepräsentativ","a31ea7d0db2519a427880f3e9142704e",315,1,"Tennisspielen",140,"Keine",NA,"stimme zu","stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","not at all","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"weder unrepräsentativ noch repräsentativ","e3828214d37a1ea3dc23c13d924855f8",5.5,1.2,-1.10448073115301,0.658275670910113,"t1",1,5,5,5,2,0.666666666666667,0.222222222222222,0,0.59375,0.704912734324499,0.834821428571429,0.715846528022154,2.05555555555556,2.05555555555556,3,3,3,9,7,1,1,0,16,16,0,0,1,1,-0.454545454545455,-0.753086419753086,12,0,1
"442","e3828214d37a1ea3dc23c13d924855f8","a31ea7d0db2519a427880f3e9142704e",652,1,"weiblich",45,"Tennisspielen","Obligatorische Schule",205,NA,4,"Nein",NA,"ein bisschen unrepräsentativ","a31ea7d0db2519a427880f3e9142704e",315,1,"Tennisspielen",140,"Keine",NA,"stimme zu","stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","not at all","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"weder unrepräsentativ noch repräsentativ","e3828214d37a1ea3dc23c13d924855f8",5.5,1.2,-1.10448073115301,0.658275670910113,"t2",1,7,7,7,2.66666666666667,1,0.166666666666667,0,0.413223140495868,0.578968531468532,0.760330578512397,0.721282290226661,2.39393939393939,2.39393939393939,4,4,4,12,12,0,0,0,22,22,0,0,1,1,NA,-0.586744639376218,12,1,1
"443","e5b5fbe14ee034c6938ea1b871a8b479","5047e3daf4ec92012b1c1ffc8c147ae6",185,1,"männlich",75,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",96,1,5,"Ja, und zwar","Zeitdruck","eher repräsentativ","5047e3daf4ec92012b1c1ffc8c147ae6",296,1,"Tennisspielen",144,"GLP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","not at all","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 2-3 hours","not at all","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,20 Minuten,Tages-Anzeiger,Andere",NA,"Der Spiegel","Ja, und zwar","zu wenig Zeit","eher repräsentativ","e5b5fbe14ee034c6938ea1b871a8b479",6,1.8,-0.712139749873863,1.04478615658211,"t1",1,8,8,8,-0.545454545454545,-0.272727272727273,0.181818181818182,0,0.46,0.573011778477728,0.793333333333333,0.752570652680134,2.50909090909091,2.50909090909091,5,5,5,11,4,7,0,0,20,20,0,5,1,1,-0.0101010101010081,-0.468531468531468,12,3,1
"444","e5b5fbe14ee034c6938ea1b871a8b479","5047e3daf4ec92012b1c1ffc8c147ae6",185,1,"männlich",75,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",96,1,5,"Ja, und zwar","Zeitdruck","eher repräsentativ","5047e3daf4ec92012b1c1ffc8c147ae6",296,1,"Tennisspielen",144,"GLP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","not at all","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 2-3 hours","not at all","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,20 Minuten,Tages-Anzeiger,Andere",NA,"Der Spiegel","Ja, und zwar","zu wenig Zeit","eher repräsentativ","e5b5fbe14ee034c6938ea1b871a8b479",6,1.8,-0.712139749873863,1.04478615658211,"t2",1,7,8,7.5,-0.333333333333333,0,0.222222222222222,0,0.171875,0.356142951251647,0.486607142857143,0.56485963834489,2.72222222222222,2.72222222222222,6,6,6,9,3,3,1,2,16,16,0,2,1,1,-0.468599033816425,-0.230769230769231,6,0,0.9375
"445","e60cfba43d3f182afa10fcd9fe005952","b71048ae37a96c5873818b2c43be199b",265,1,"weiblich",56,"Tennisspielen","Obligatorische Schule",154,1,2,"Ja, und zwar","ich kann die Frage nicht lesen!!! Nur das Wort «aufgetreten»!","weder unrepräsentativ noch repräsentativ","b71048ae37a96c5873818b2c43be199b",33,1,"Tennisspielen",138,"GLP",NA,"stimme voll und ganz zu","stimme zu","stimme voll und ganz zu","stimme zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"weder unrepräsentativ noch repräsentativ","e60cfba43d3f182afa10fcd9fe005952",5.5,1.4,-0.973700404059959,0.658275670910113,"t1",1,5,5,5,0.166666666666667,0.166666666666667,0.166666666666667,0,0.413223140495868,0.598768510900864,0.793388429752066,0.73875921542319,2.45454545454545,2.45454545454545,4,4,4,12,4,2,1,5,22,22,0,0,1,1,-0.423529411764706,-0.431818181818182,12,0,1
"446","e60cfba43d3f182afa10fcd9fe005952","b71048ae37a96c5873818b2c43be199b",265,1,"weiblich",56,"Tennisspielen","Obligatorische Schule",154,1,2,"Ja, und zwar","ich kann die Frage nicht lesen!!! Nur das Wort «aufgetreten»!","weder unrepräsentativ noch repräsentativ","b71048ae37a96c5873818b2c43be199b",33,1,"Tennisspielen",138,"GLP",NA,"stimme voll und ganz zu","stimme zu","stimme voll und ganz zu","stimme zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"weder unrepräsentativ noch repräsentativ","e60cfba43d3f182afa10fcd9fe005952",5.5,1.4,-0.973700404059959,0.658275670910113,"t2",1,5,6,5.5,0.5,0.25,0.25,0,0.204081632653061,0.263798701298701,0.340136054421769,0.333333333333334,2.64285714285714,2.64285714285714,5,5,5,8,4,2,1,1,14,14,0,1,1,1,-0.536585365853657,-0.852941176470587,4,0,1
"447","e69a29e5fe72f837c04df0c785e85c16","509ba06d0627fb570e93eb4b98d21daa",415,1,"männlich",72,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",74,0,7,"Nein",NA,"eher repräsentativ","509ba06d0627fb570e93eb4b98d21daa",168,1,"Tennisspielen",181,"FDP",NA,"stimme eher nicht zu","stimme eher zu","stimme zu","stimme eher zu","for approx. 1-2 hours","for approx. 5-6 hours","for approx. 2-3 hours","for approx. 2-3 hours","not at all","SRF,Blick,Tages-Anzeiger",NA,NA,"Nein",NA,"sehr repräsentativ","e69a29e5fe72f837c04df0c785e85c16",4,3,0.0725422126844256,-0.501255786105866,"t1",0,1,1,1,-1.125,-0.5,0.285714285714286,0,0.163265306122449,0.32925986050986,0.408163265306122,0.45049859534142,2.28571428571429,2.28571428571429,5,5,5,8,2,6,0,0,16,16,0,1,1,1,0.58974358974359,-0.0666666666666667,6,-3,1
"448","e69a29e5fe72f837c04df0c785e85c16","509ba06d0627fb570e93eb4b98d21daa",415,1,"männlich",72,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",74,0,7,"Nein",NA,"eher repräsentativ","509ba06d0627fb570e93eb4b98d21daa",168,1,"Tennisspielen",181,"FDP",NA,"stimme eher nicht zu","stimme eher zu","stimme zu","stimme eher zu","for approx. 1-2 hours","for approx. 5-6 hours","for approx. 2-3 hours","for approx. 2-3 hours","not at all","SRF,Blick,Tages-Anzeiger",NA,NA,"Nein",NA,"sehr repräsentativ","e69a29e5fe72f837c04df0c785e85c16",4,3,0.0725422126844256,-0.501255786105866,"t2",0,1,1,1,-0.888888888888889,-0.333333333333333,0.222222222222222,0,0.171875,0.236445345338267,0.321428571428571,0.285714285714286,3,3,6,6,6,9,0,3,6,0,16,16,0,0,1,1,0.466666666666667,-0.846153846153846,NA,NA,NA
"449","e78a2f07a1e81dab13ab22c983c63bd7","044d1da5a49858c34e7e5be8255879cf",565,1,"weiblich",21,"Tennisspielen","Hochschulreife / Matur",55,0,6,"Nein",NA,"eher repräsentativ","044d1da5a49858c34e7e5be8255879cf",67,1,"Tennisspielen",66,"SVP",NA,"stimme zu","stimme zu","stimme zu","stimme zu","for approx. 1-2 hours","for approx. 3-4 hours","for approx. 5-6 hours","for approx. 4-5 hours","for approx. 4-5 hours","SRF,20 Minuten,Blick",NA,NA,"Nein",NA,"ein bisschen repräsentativ","e78a2f07a1e81dab13ab22c983c63bd7",5,4.4,0.988004502335762,0.27176518523812,"t1",1,4,4,4,0,-0.222222222222222,0.277777777777778,0.166666666666667,0.390625,0.550621153391667,0.609375,0.628944876727585,2.08333333333333,2.08333333333333,4,4,4,9,3,5,1,0,20,20,0,0,1,1,-0.229050279329608,-0.344086021505375,10,0,1
"450","e78a2f07a1e81dab13ab22c983c63bd7","044d1da5a49858c34e7e5be8255879cf",565,1,"weiblich",21,"Tennisspielen","Hochschulreife / Matur",55,0,6,"Nein",NA,"eher repräsentativ","044d1da5a49858c34e7e5be8255879cf",67,1,"Tennisspielen",66,"SVP",NA,"stimme zu","stimme zu","stimme zu","stimme zu","for approx. 1-2 hours","for approx. 3-4 hours","for approx. 5-6 hours","for approx. 4-5 hours","for approx. 4-5 hours","SRF,20 Minuten,Blick",NA,NA,"Nein",NA,"ein bisschen repräsentativ","e78a2f07a1e81dab13ab22c983c63bd7",5,4.4,0.988004502335762,0.27176518523812,"t2",1,6,5,5.5,0.090909090909091,-0.0909090909090909,0.181818181818182,0,0.24,0.368538640090065,0.6,0.706713849057928,3.09090909090909,3.09090909090909,7,7,7,11,3,4,1,3,20,20,0,0,1,1,0.393939393939394,-0.25,8,0,1
"451","e8013498f4bf80e34f700f8da07311ec","4c27e938832d60936631e0671f93f058",147,1,"männlich",20,"Tennisspielen","Hochschulreife / Matur",40,NA,6,"Nein",NA,"weder unrepräsentativ noch repräsentativ","4c27e938832d60936631e0671f93f058",40,1,"Tennisspielen",35,"Die Mitte",NA,"stimme eher nicht zu","stimme eher zu","stimme zu","stimme eher zu","for approx. 3-4 hours","for approx. 4-5 hours","for approx. 5-6 hours","for approx. 4-5 hours","for approx. 3-4 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF",NA,NA,"Nein",NA,"ein bisschen repräsentativ","e8013498f4bf80e34f700f8da07311ec",4,4.8,1.24956515652186,-0.501255786105866,"t1",0,3,4,3.5,0.111111111111111,0.111111111111111,0.305555555555556,0.214285714285714,0.640625,0.780500358037952,0.810267857142857,0.665122329422383,1.83333333333333,1.83333333333333,3,3,3,9,3,2,2,2,22,22,0,1,1,1,0.0222222222222222,-0.506627393225331,14,0,1
